subscriber_id,predicted_churn_probability_calibrated,model_score_ranking_raw,risk_tier,top_driver,recommended_action,rule_id,campaign_priority,campaign_queue_rank,primary_channel,intervention_type,human_touch_flag,campaign_cost_tier,secondary_channel,shap_explanation_summary
1016,0.1053,0.9187,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.028 — VoLTE non-adoption raises risk; SIM tenure months: +0.013 — Increases predicted churn risk"
1020,0.1053,0.2293,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.070 — Prepaid segment associated with higher churn risk; Gender male: +0.004 — Increases predicted churn risk
1032,0.1053,0.1677,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,Prepaid SIM: +0.021 — Prepaid segment associated with higher churn risk; Count comms/network VAS yes: +0.005 — Increases predicted churn risk
1092,0.1053,0.0862,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0008947,app_push,digital_retention,False,C1,SMS,Count ecosystem yes (capable): +0.016 — Increases predicted churn risk; Intl roaming 1/0/-1: +0.006 — Increases predicted churn risk
1107,0.1053,0.1222,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"2G=0 … 5G=3: +0.023 — Increases predicted churn risk; Capable, VoLTE=no: +0.021 — VoLTE non-adoption raises risk"
1134,0.1053,0.6445,Low,Prepaid SIM + very short tenure,Prepaid Welcome Save: 30-day onboarding SMS journey + 20% bonus credit on the next two recharges completed within 45 days (auto-applied on recharge).,R01_PREPAID_INFANT,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.073 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.042 — Increases predicted churn risk
1175,0.1053,0.7503,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.027 — VoLTE non-adoption raises risk; SIM tenure months: +0.021 — Increases predicted churn risk"
1188,0.1053,0.0315,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,log1p(monthly spend): +0.021 — Increases predicted churn risk; 2G=0 … 5G=3: +0.021 — Increases predicted churn risk
1198,0.1053,0.907,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.071 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.012 — Increases predicted churn risk
1228,0.1053,0.7572,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"2G=0 … 5G=3: +0.024 — Increases predicted churn risk; Capable, VoLTE=no: +0.019 — VoLTE non-adoption raises risk"
1279,0.1053,0.4704,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.019 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.007 — Low digital engagement raises risk
1284,0.1053,0.5466,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,log1p(monthly spend): +0.024 — Increases predicted churn risk; Count ecosystem yes (capable): +0.023 — Increases predicted churn risk
1308,0.1053,0.3795,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.016 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.005 — Low digital engagement raises risk
1317,0.1053,0.0586,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.058 — Prepaid segment associated with higher churn risk; SIM tenure months: +0.020 — Increases predicted churn risk
1345,0.1053,0.6136,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.069 — Prepaid segment associated with higher churn risk; Monthly bill vs lifetime ARPU: +0.006 — Spend spike vs history raises risk
1423,0.1053,0.7323,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0008947,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.027 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.023 — Increases predicted churn risk
1449,0.1053,0.4903,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.069 — Prepaid segment associated with higher churn risk; Monthly bill vs lifetime ARPU: +0.010 — Spend spike vs history raises risk
1532,0.1053,0.7062,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.052 — Prepaid segment associated with higher churn risk; Persian birth month 1–12: +0.003 — Increases predicted churn risk
1567,0.1053,0.1442,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.030 — VoLTE non-adoption raises risk; Count ecosystem yes (capable): +0.018 — Increases predicted churn risk"
1581,0.1053,0.4952,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.024 — VoLTE non-adoption raises risk; SIM tenure months: +0.010 — Increases predicted churn risk"
1605,0.1053,0.4778,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"2G=0 … 5G=3: +0.022 — Increases predicted churn risk; Capable, VoLTE=no: +0.021 — VoLTE non-adoption raises risk"
1614,0.1053,0.0127,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.063 — Prepaid segment associated with higher churn risk; Customer age: +0.004 — Increases predicted churn risk
1658,0.1053,0.75,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.068 — Prepaid segment associated with higher churn risk; Monthly bill vs lifetime ARPU: +0.002 — Spend spike vs history raises risk
1661,0.1053,0.6926,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0008947,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.057 — Prepaid segment associated with higher churn risk; Monthly bill vs lifetime ARPU: +0.003 — Spend spike vs history raises risk
1707,0.1053,0.2782,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.026 — Increases predicted churn risk; log1p(monthly spend): +0.014 — Increases predicted churn risk
1714,0.1053,0.6079,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0008947,app_push,digital_retention,False,C1,SMS,Prepaid SIM: +0.058 — Prepaid segment associated with higher churn risk; Intl roaming 1/0/-1: +0.003 — Increases predicted churn risk
1728,0.1053,0.821,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,Prepaid SIM: +0.030 — Prepaid segment associated with higher churn risk; ≥2 ecosystem + modern network: +0.005 — Increases predicted churn risk
1729,0.1053,0.926,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.016 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.005 — Low digital engagement raises risk
1751,0.1053,0.5631,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,2G=0 … 5G=3: +0.025 — Increases predicted churn risk; ≥2 ecosystem + modern network: +0.011 — Increases predicted churn risk
1757,0.1053,0.854,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.014 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.006 — Low digital engagement raises risk
1783,0.1053,0.1906,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0008947,app_push,digital_retention,False,C1,SMS,Prepaid SIM: +0.022 — Prepaid segment associated with higher churn risk; ≥2 ecosystem + modern network: +0.005 — Increases predicted churn risk
1803,0.1053,0.48,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.035 — VoLTE non-adoption raises risk; SIM tenure months: +0.021 — Increases predicted churn risk"
1818,0.1053,0.7105,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk; 2G=0 … 5G=3: +0.018 — Increases predicted churn risk"
1875,0.1053,0.5549,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.015 — Increases predicted churn risk; Monthly bill vs lifetime ARPU: +0.005 — Spend spike vs history raises risk
1886,0.1053,0.0338,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,Prepaid SIM: +0.048 — Prepaid segment associated with higher churn risk; Tenure stage 0=new … 4=loyal: +0.005 — Increases predicted churn risk
1897,0.1053,0.9636,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,Prepaid SIM: +0.046 — Prepaid segment associated with higher churn risk; Monthly bill vs lifetime ARPU: +0.007 — Spend spike vs history raises risk
1914,0.1053,0.7089,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"2G=0 … 5G=3: +0.022 — Increases predicted churn risk; Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk"
2012,0.1053,0.7856,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0008947,SMS,monitor_only,False,C0,,Prepaid SIM: +0.045 — Prepaid segment associated with higher churn risk; Persian birth month 1–12: +0.004 — Increases predicted churn risk
2021,0.1053,0.5749,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0008947,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.025 — VoLTE non-adoption raises risk; Count ecosystem yes (capable): +0.018 — Increases predicted churn risk"
